source,source_family,protocol,seed_start,representation,representation_family,evaluation_mode,subset,systems,n_samples,n_true_classes,kmeans_ari,kmeans_nmi,hdbscan_ari_all,hdbscan_ari_core,hdbscan_clusters,hdbscan_noise,knn3_accuracy,knn3_accuracy_std,notes
results_exp70_matched_codex_sweep_full_exp69_seed69000\summary.json,exp70_sweep,exp69,69000,cross-L engineered features,feature,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.3464696223316913,0.598105502370886,0.3148167909838297,0.2729181202162261,4,26,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed69000\summary.json,exp70_sweep,exp69,69000,cross-L engineered features,feature,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.3464696223316913,0.598105502370886,0.35066347618011745,0.30709677419354836,4,20,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed69000\summary.json,exp70_sweep,exp69,69000,cross-L engineered features,feature,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,-0.0707070707070707,0.1510656397890323,0.1497326203208556,0.007576861430861139,3,20,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed69000\summary.json,exp70_sweep,exp69,69000,cross-L engineered features,feature,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,0.0,0.0,0.7459807073954984,1.0,2,20,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed69000\summary.json,exp70_sweep,exp69,69000,PCA-whitened multi-L features,feature,restrict_full_partition,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.24367088607594936,0.5578858913022595,0.5348597595878649,0.5412220722093986,6,10,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed69000\summary.json,exp70_sweep,exp69,69000,PCA-whitened multi-L features,feature,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.3184931506849315,0.5897275217561562,0.44276066545873827,0.44195804195804195,5,10,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed69000\summary.json,exp70_sweep,exp69,69000,PCA-whitened multi-L features,feature,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.019704433497536946,0.30633714717416893,0.4776902887139108,0.4776902887139108,5,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed69000\summary.json,exp70_sweep,exp69,69000,PCA-whitened multi-L features,feature,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,0.05357142857142857,0.26935583490799025,0.3291139240506329,0.3291139240506329,4,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed69000\summary.json,exp70_sweep,exp69,69000,PCA-whitened multi-L features,feature,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,1.0,1.0,1.0,1.0,2,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed69000\summary.json,exp70_sweep,exp69,69000,matched effective exponent geometry,effective_exponent,refit_subset,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.9017097280215621,0.9011562260326667,0.8791931000701265,0.9595706075201181,5,14,0.9958333333333333,0.009316949906249141,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed69000\summary.json,exp70_sweep,exp69,69000,matched effective exponent geometry,effective_exponent,refit_subset,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.8432344524866957,0.8174505540392378,0.5452006828665867,0.5443923612655323,2,1,1.0,0.0,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed69000\summary.json,exp70_sweep,exp69,69000,matched effective exponent geometry,effective_exponent,refit_subset,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.9360313208324748,0.9194742108831231,0.4892511516536409,0.47980095153237057,3,5,0.9949999999999999,0.011180339887498959,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed69000\summary.json,exp70_sweep,exp69,69000,matched effective exponent geometry,effective_exponent,refit_subset,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,0.9219425708952074,0.8639539759172056,0.5206015247954117,0.7454723764753566,3,21,1.0,0.0,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed69000\summary.json,exp70_sweep,exp69,69000,matched effective exponent geometry,effective_exponent,refit_subset,ew_kpz_only,EW/KPZ only,80,2,1.0,1.0,0.951861710657131,1.0,2,2,1.0,0.0,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed69000\summary.json,exp70_sweep,exp69,69000,matched effective exponent geometry,effective_exponent,restrict_full_partition,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.9017097280215621,0.9011562260326667,0.8791931000701265,0.9595706075201181,5,14,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed69000\summary.json,exp70_sweep,exp69,69000,matched effective exponent geometry,effective_exponent,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.8736507936507937,0.8460819051145083,0.9007743388606267,0.983198517136031,3,9,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed69000\summary.json,exp70_sweep,exp69,69000,matched effective exponent geometry,effective_exponent,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.8980281105751776,0.8967111094003459,0.845916765383564,0.9464911592418284,4,14,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed69000\summary.json,exp70_sweep,exp69,69000,matched effective exponent geometry,effective_exponent,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,0.8401411632535932,0.7962508665054611,0.8433843632915704,0.9715591892824478,2,9,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed69000\summary.json,exp70_sweep,exp69,69000,matched effective exponent geometry,effective_exponent,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,0.8149645458337343,0.7672302012055129,0.8555063534847901,0.947361422017332,2,4,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,single-L features,feature,restrict_full_partition,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.6049586776859505,0.7864379259835008,0.5662431941923775,0.5662431941923775,6,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,single-L features,feature,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.49958088851634536,0.6712694853274367,0.4776902887139108,0.4776902887139108,5,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,single-L features,feature,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.49958088851634536,0.6712694853274367,0.4776902887139108,0.4776902887139108,5,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,single-L features,feature,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,0.24644549763033174,0.3437110184854493,0.3291139240506329,0.3291139240506329,4,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,single-L features,feature,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,1.0,1.0,1.0,1.0,2,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,raw multi-L features,feature,restrict_full_partition,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.6049586776859505,0.7864379259835008,0.5662431941923775,0.5662431941923775,6,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,raw multi-L features,feature,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.49958088851634536,0.6712694853274367,0.4776902887139108,0.4776902887139108,5,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,raw multi-L features,feature,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.49958088851634536,0.6712694853274367,0.4776902887139108,0.4776902887139108,5,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,raw multi-L features,feature,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,0.24644549763033174,0.3437110184854493,0.3291139240506329,0.3291139240506329,4,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,raw multi-L features,feature,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,1.0,1.0,1.0,1.0,2,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,cross-L engineered features,feature,restrict_full_partition,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.4957805907172996,0.7438478550696794,0.5541273167461348,0.5584836546384186,6,3,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,cross-L engineered features,feature,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.3464696223316913,0.598105502370886,0.4641312175686962,0.4668473851330341,5,3,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,cross-L engineered features,feature,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.3464696223316913,0.598105502370886,0.4688685751820023,0.4705154124186212,5,2,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,cross-L engineered features,feature,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,-0.0707070707070707,0.1510656397890323,0.32026260692078656,0.3179431060176962,4,2,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,cross-L engineered features,feature,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,0.0,0.0,0.951861710657131,1.0,2,2,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,PCA-whitened multi-L features,feature,restrict_full_partition,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.24367088607594936,0.5578858913022595,0.5269227459192748,0.5074007655041354,6,25,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,PCA-whitened multi-L features,feature,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.3184931506849315,0.5897275217561561,0.4339832639432788,0.3885542168674699,5,25,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,PCA-whitened multi-L features,feature,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.019704433497536946,0.30633714717416893,0.4776902887139108,0.4776902887139108,5,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,PCA-whitened multi-L features,feature,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,0.05357142857142857,0.26935583490799025,0.3291139240506329,0.3291139240506329,4,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,PCA-whitened multi-L features,feature,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,1.0,1.0,1.0,1.0,2,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,matched effective exponent geometry,effective_exponent,refit_subset,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.516910506767762,0.6296830030935411,0.637247809806066,0.6702623502278477,3,6,0.8875,0.018633899812498283,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,matched effective exponent geometry,effective_exponent,refit_subset,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.3745388184994004,0.4810755426193571,0.5452006828665867,0.5443923612655323,2,1,0.8949999999999999,0.04107919181288746,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,matched effective exponent geometry,effective_exponent,refit_subset,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.38167403178079334,0.5163941756370549,0.5382830626450116,0.5382830626450116,2,0,0.865,0.022360679774997918,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,matched effective exponent geometry,effective_exponent,refit_subset,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,0.09003323454953388,0.05059590715132058,-0.04390602893213955,-0.011807385698820082,4,78,0.86875,0.051348989766109326,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,matched effective exponent geometry,effective_exponent,refit_subset,ew_kpz_only,EW/KPZ only,80,2,-0.01025608153584821,0.0018102850354905693,0.31735156136645765,0.519757394900415,4,19,0.95,0.02795084971874737,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,matched effective exponent geometry,effective_exponent,restrict_full_partition,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.516910506767762,0.6296830030935411,0.637247809806066,0.6702623502278477,3,6,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,matched effective exponent geometry,effective_exponent,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.3829320991666775,0.4265562794800604,0.5064147341369394,0.5453887604603268,2,6,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,matched effective exponent geometry,effective_exponent,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.40975874531908507,0.5017229505218086,0.5100713804713805,0.5492241013380526,3,6,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,matched effective exponent geometry,effective_exponent,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,0.09778249057191554,0.035443318811427725,0.007339764009821126,0.02510368915084043,2,6,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,exp70_sweep,exp69,70000,matched effective exponent geometry,effective_exponent,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,-0.011455525606469003,0.00925322394183428,-0.0018081891936903714,-0.0006664445184938354,2,3,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,single-L features,feature,restrict_full_partition,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.6049586776859505,0.7864379259835008,0.5662431941923775,0.5662431941923775,6,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,single-L features,feature,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.49958088851634536,0.6712694853274367,0.4776902887139108,0.4776902887139108,5,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,single-L features,feature,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.49958088851634536,0.6712694853274367,0.4776902887139108,0.4776902887139108,5,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,single-L features,feature,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,0.24644549763033174,0.3437110184854493,0.3291139240506329,0.3291139240506329,4,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,single-L features,feature,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,1.0,1.0,1.0,1.0,2,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,raw multi-L features,feature,restrict_full_partition,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.6049586776859505,0.7864379259835008,0.5662431941923775,0.5662431941923775,6,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,raw multi-L features,feature,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.49958088851634536,0.6712694853274367,0.4776902887139108,0.4776902887139108,5,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,raw multi-L features,feature,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.49958088851634536,0.6712694853274367,0.4776902887139108,0.4776902887139108,5,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,raw multi-L features,feature,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,0.24644549763033174,0.3437110184854493,0.3291139240506329,0.3291139240506329,4,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,raw multi-L features,feature,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,1.0,1.0,1.0,1.0,2,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,cross-L engineered features,feature,restrict_full_partition,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.4957805907172996,0.7438478550696794,0.5237917540437664,0.5409616685869707,6,9,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,cross-L engineered features,feature,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.3464696223316913,0.598105502370886,0.4294619523443505,0.44209657059383906,5,9,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,cross-L engineered features,feature,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.3464696223316913,0.598105502370886,0.444265445722354,0.4536995529220254,5,6,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,cross-L engineered features,feature,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,-0.0707070707070707,0.1510656397890323,0.2930816391201527,0.2914488240229552,4,6,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,cross-L engineered features,feature,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,0.0,0.0,0.8395353131498029,0.9748144280192437,3,6,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,PCA-whitened multi-L features,feature,restrict_full_partition,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.4957805907172996,0.7438478550696794,0.41398027944251276,0.3580090991288373,5,28,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,PCA-whitened multi-L features,feature,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.3464696223316913,0.598105502370886,0.27947538163835733,0.1550024132938013,4,28,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,PCA-whitened multi-L features,feature,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.3464696223316913,0.598105502370886,0.3184931506849315,0.3184931506849315,4,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,PCA-whitened multi-L features,feature,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,-0.0707070707070707,0.1510656397890323,0.05357142857142857,0.05357142857142857,3,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,PCA-whitened multi-L features,feature,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,0.0,0.0,1.0,1.0,2,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,matched effective exponent geometry,effective_exponent,refit_subset,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.5101695292833434,0.6570450216055999,0.3898720362838485,0.4770684733119813,7,24,0.9208333333333334,0.022821773229381902,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,matched effective exponent geometry,effective_exponent,refit_subset,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.45108132589432226,0.5452265814231266,0.5382830626450116,0.5382830626450116,2,0,0.915,0.03791437722025776,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,matched effective exponent geometry,effective_exponent,refit_subset,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.5083409903011741,0.6313876498141245,0.5382830626450116,0.5382830626450116,2,0,0.915,0.02850438562747844,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,matched effective exponent geometry,effective_exponent,refit_subset,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,0.24539942811717666,0.25611822488911645,-0.10266569134992418,-0.09107452448635682,2,11,0.89375,0.04739297152532219,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,matched effective exponent geometry,effective_exponent,refit_subset,ew_kpz_only,EW/KPZ only,80,2,0.35281128996127875,0.3646458285125369,0.14021991811388443,0.19408599744960736,3,18,0.8875,0.05229125165837972,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,matched effective exponent geometry,effective_exponent,restrict_full_partition,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.5101695292833434,0.6570450216055999,0.3898720362838485,0.4770684733119813,7,24,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,matched effective exponent geometry,effective_exponent,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.3830497051390059,0.4750611582059301,0.2707511207678979,0.3463646643648933,6,24,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,matched effective exponent geometry,effective_exponent,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.4454375531011045,0.5908934184689301,0.2815797510145127,0.35676548352360427,7,23,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,matched effective exponent geometry,effective_exponent,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,0.2073682290716761,0.25098479912759125,0.09712806478666254,0.12762562854287904,6,23,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,exp70_sweep,exp69,71000,matched effective exponent geometry,effective_exponent,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,0.05414897353213499,0.07648799319221028,0.0861059902269379,0.09669640314852018,4,10,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,single-L features,feature,restrict_full_partition,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.6049586776859505,0.7864379259835008,0.5662431941923775,0.5662431941923775,6,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,single-L features,feature,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.49958088851634536,0.6712694853274367,0.4776902887139108,0.4776902887139108,5,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,single-L features,feature,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.49958088851634536,0.6712694853274367,0.4776902887139108,0.4776902887139108,5,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
