dataset_id,source,dataset_family,representation,protocol,seed_start,subset,systems,n_samples,n_systems,system_a,system_b,standardized_centroid_distance,same_universality_class
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,eden,ew,0.5341,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,eden,kpz,0.638828,True
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,eden,ks,3.58781,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,eden,rd,2.11246,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,ew,kpz,0.410364,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,ew,ks,3.95461,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,ew,rd,2.63071,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,kpz,ks,3.99473,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,kpz,rd,2.7071,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,ks,rd,2.61178,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,bd,eden,1.00607,True
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,bd,ew,1.28304,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,bd,kpz,0.478149,True
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,bd,rd,3.19718,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,eden,ew,0.685461,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,eden,kpz,0.829576,True
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,eden,rd,3.28041,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,ew,kpz,0.86949,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,ew,rd,3.93478,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_ks,EW/KPZ/BD/Eden/RD,200,5,kpz,rd,3.57811,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,bd,eden,0.55629,True
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,bd,ew,0.554162,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,bd,kpz,0.238767,True
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,bd,ks,3.84147,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,eden,ew,0.56949,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,eden,kpz,0.67739,True
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,eden,ks,3.54167,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,ew,kpz,0.435208,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,ew,ks,3.95707,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd,EW/KPZ/BD/Eden/KS,200,5,kpz,ks,4.00628,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,bd,eden,1.54007,True
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,bd,ew,1.97013,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,bd,kpz,0.730624,True
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,eden,ew,1.01868,False
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,eden,kpz,1.24549,True
exponent_exp69_70000,results_exp70_matched_codex_sweep_full_exp69_seed70000\summary.json,effective_exponent,matched effective exponent geometry,exp69,70000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,ew,kpz,1.33265,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,bd,eden,0.833735,True
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,bd,ew,1.70523,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,bd,kpz,0.919919,True
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,bd,ks,3.29479,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,bd,rd,1.93767,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,eden,ew,2.36874,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,eden,kpz,1.62611,True
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,eden,ks,2.96723,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,eden,rd,1.16545,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,ew,kpz,0.786088,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,ew,ks,4.47877,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,ew,rd,3.52888,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,kpz,ks,3.90092,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,kpz,rd,2.78563,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,ks,rd,2.60043,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_ks,EW/KPZ/BD/Eden/RD,200,5,bd,eden,1.65124,True
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_ks,EW/KPZ/BD/Eden/RD,200,5,bd,ew,2.32909,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_ks,EW/KPZ/BD/Eden/RD,200,5,bd,kpz,1.48227,True
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_ks,EW/KPZ/BD/Eden/RD,200,5,bd,rd,2.26875,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_ks,EW/KPZ/BD/Eden/RD,200,5,eden,ew,2.49806,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_ks,EW/KPZ/BD/Eden/RD,200,5,eden,kpz,1.73929,True
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_ks,EW/KPZ/BD/Eden/RD,200,5,eden,rd,2.65805,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_ks,EW/KPZ/BD/Eden/RD,200,5,ew,kpz,0.901948,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_ks,EW/KPZ/BD/Eden/RD,200,5,ew,rd,4.45879,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_ks,EW/KPZ/BD/Eden/RD,200,5,kpz,rd,3.60887,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_rd,EW/KPZ/BD/Eden/KS,200,5,bd,eden,0.888197,True
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_rd,EW/KPZ/BD/Eden/KS,200,5,bd,ew,1.77464,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_rd,EW/KPZ/BD/Eden/KS,200,5,bd,kpz,0.957798,True
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_rd,EW/KPZ/BD/Eden/KS,200,5,bd,ks,3.21046,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_rd,EW/KPZ/BD/Eden/KS,200,5,eden,ew,2.48597,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_rd,EW/KPZ/BD/Eden/KS,200,5,eden,kpz,1.7144,True
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_rd,EW/KPZ/BD/Eden/KS,200,5,eden,ks,2.80877,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_rd,EW/KPZ/BD/Eden/KS,200,5,ew,kpz,0.817604,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_rd,EW/KPZ/BD/Eden/KS,200,5,ew,ks,4.50415,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_rd,EW/KPZ/BD/Eden/KS,200,5,kpz,ks,3.87588,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,bd,eden,2.34311,True
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,bd,ew,3.08282,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,bd,kpz,2.02022,True
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,eden,ew,3.14795,False
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,eden,kpz,2.23317,True
exponent_exp69_71000,results_exp70_matched_codex_sweep_full_exp69_seed71000\summary.json,effective_exponent,matched effective exponent geometry,exp69,71000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,ew,kpz,1.1385,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,bd,eden,1.10137,True
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,bd,ew,1.70124,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,bd,kpz,0.451649,True
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,bd,ks,3.47414,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,bd,rd,2.01441,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,eden,ew,2.79055,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,eden,kpz,0.653512,True
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,eden,ks,2.89036,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,eden,rd,0.914237,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,ew,kpz,2.15121,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,ew,ks,4.73922,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,ew,rd,3.69896,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,kpz,ks,3.21256,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,kpz,rd,1.56627,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,ks,rd,2.60426,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,bd,eden,1.17995,True
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,bd,ew,1.84359,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,bd,kpz,0.471619,True
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,bd,rd,2.55017,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,eden,ew,3.00967,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,eden,kpz,0.751646,True
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,eden,rd,1.51474,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,ew,kpz,2.28455,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,ew,rd,4.32919,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_ks,EW/KPZ/BD/Eden/RD,200,5,kpz,rd,2.21218,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,bd,eden,1.11143,True
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,bd,ew,1.71177,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,bd,kpz,0.455105,True
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,bd,ks,3.33446,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,eden,ew,2.81104,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,eden,kpz,0.660108,True
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,eden,ks,2.71086,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,ew,kpz,2.16521,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,ew,ks,4.65105,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_rd,EW/KPZ/BD/Eden/KS,200,5,kpz,ks,3.05556,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,bd,eden,1.33659,True
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,bd,ew,2.06359,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,bd,kpz,0.530764,True
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,eden,ew,3.38441,False
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,eden,kpz,0.854424,True
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,ew,kpz,2.55921,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,bd,eden,1.17485,True
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,bd,ew,1.3732,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,bd,kpz,0.611953,True
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,bd,ks,3.48361,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,bd,rd,2.04176,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,eden,ew,2.45214,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,eden,kpz,1.74595,True
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,eden,ks,2.88435,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,eden,rd,0.885205,False
