dataset_id,source,dataset_family,representation,protocol,seed_start,subset,systems,n_samples,n_systems,n_universality_classes,target_label_set,method,requested_n_clusters,status,n_clusters_found,n_noise,ari_universality_all,ari_system_all,nmi_universality_all,nmi_system_all,system_minus_universality_ari_all,ari_universality_core,ari_system_core,system_minus_universality_ari_core
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,agglomerative_average,4,ok,4,0,0.766016,0.291889,0.654898,0.454896,-0.474127,0.766016,0.291889,-0.474127
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,agglomerative_complete,4,ok,4,0,0.419989,0.0700948,0.382533,0.25514,-0.349894,0.419989,0.0700948,-0.349894
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,spectral_nearest,4,ok,4,0,0.333156,0.297011,0.451483,0.436875,-0.036144,0.333156,0.297011,-0.036144
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,spectral_rbf,4,ok,4,0,0.396788,0.0626078,0.364923,0.24435,-0.33418,0.396788,0.0626078,-0.33418
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,variable_density,hdbscan,,ok,4,28,0.43353,0.240315,0.467545,0.41855,-0.193216,0.695322,0.274496,-0.420826
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,ew_kpz_only,EW/KPZ only,80,2,2,universality,kmeans,2,ok,2,0,0.949992,0.949992,0.915425,0.915425,0,0.949992,0.949992,0
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,ew_kpz_only,EW/KPZ only,80,2,2,universality,gmm_full,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,ew_kpz_only,EW/KPZ only,80,2,2,universality,gmm_diag,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,ew_kpz_only,EW/KPZ only,80,2,2,universality,agglomerative_ward,2,ok,2,0,0.949992,0.949992,0.915425,0.915425,0,0.949992,0.949992,0
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,ew_kpz_only,EW/KPZ only,80,2,2,universality,agglomerative_average,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,ew_kpz_only,EW/KPZ only,80,2,2,universality,agglomerative_complete,2,ok,2,0,0.949992,0.949992,0.915425,0.915425,0,0.949992,0.949992,0
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,ew_kpz_only,EW/KPZ only,80,2,2,universality,spectral_nearest,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,ew_kpz_only,EW/KPZ only,80,2,2,universality,spectral_rbf,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,kmeans,2,ok,2,0,0.949992,0.949992,0.915425,0.915425,0,0.949992,0.949992,0
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,gmm_full,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,gmm_diag,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,agglomerative_ward,2,ok,2,0,0.949992,0.949992,0.915425,0.915425,0,0.949992,0.949992,0
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,agglomerative_average,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,agglomerative_complete,2,ok,2,0,0.949992,0.949992,0.915425,0.915425,0,0.949992,0.949992,0
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,spectral_nearest,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,ew_kpz_only,EW/KPZ only,80,2,2,microscopic_system,spectral_rbf,2,ok,2,0,1,1,1,1,0,1,1,0
exponent_exp69_72000,results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,effective_exponent,matched effective exponent geometry,exp69,72000,ew_kpz_only,EW/KPZ only,80,2,2,variable_density,hdbscan,,ok,3,6,0.692429,0.692429,0.735207,0.735207,0,0.792356,0.792356,0
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,4,universality,kmeans,4,ok,4,0,0.438731,0.474486,0.601729,0.647172,0.0357548,0.438731,0.474486,0.0357548
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,4,universality,gmm_full,4,ok,4,0,0.507578,0.535998,0.67311,0.67825,0.02842,0.507578,0.535998,0.02842
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,4,universality,gmm_diag,4,ok,4,0,0.444204,0.468374,0.605943,0.635016,0.0241708,0.444204,0.468374,0.0241708
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,4,universality,agglomerative_ward,4,ok,4,0,0.423572,0.458547,0.590703,0.63824,0.0349754,0.423572,0.458547,0.0349754
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,4,universality,agglomerative_average,4,ok,4,0,0.432003,0.401562,0.627793,0.634329,-0.0304411,0.432003,0.401562,-0.0304411
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,4,universality,agglomerative_complete,4,ok,4,0,0.452528,0.418135,0.614444,0.630002,-0.0343926,0.452528,0.418135,-0.0343926
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,4,universality,spectral_nearest,4,ok,4,0,0.593097,0.42519,0.671401,0.63377,-0.167907,0.593097,0.42519,-0.167907
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,4,universality,spectral_rbf,4,ok,4,0,0.48452,0.440976,0.623196,0.632572,-0.043544,0.48452,0.440976,-0.043544
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,4,microscopic_system,kmeans,6,ok,6,0,0.393238,0.543146,0.605556,0.650302,0.149907,0.393238,0.543146,0.149907
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,4,microscopic_system,gmm_full,6,ok,6,0,0.467101,0.700921,0.720978,0.788531,0.23382,0.467101,0.700921,0.23382
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,4,microscopic_system,gmm_diag,6,ok,6,0,0.471127,0.614326,0.677181,0.708995,0.143199,0.471127,0.614326,0.143199
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,4,microscopic_system,agglomerative_ward,6,ok,6,0,0.382384,0.538016,0.592134,0.655591,0.155631,0.382384,0.538016,0.155631
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,4,microscopic_system,agglomerative_average,6,ok,6,0,0.468197,0.495257,0.630986,0.669587,0.0270601,0.468197,0.495257,0.0270601
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,4,microscopic_system,agglomerative_complete,6,ok,6,0,0.334744,0.486613,0.554675,0.625936,0.151869,0.334744,0.486613,0.151869
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,4,microscopic_system,spectral_nearest,6,ok,6,0,0.339505,0.463663,0.555507,0.614533,0.124158,0.339505,0.463663,0.124158
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,4,microscopic_system,spectral_rbf,6,ok,6,0,0.463379,0.530431,0.634385,0.672976,0.0670512,0.463379,0.530431,0.0670512
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,4,variable_density,hdbscan,,ok,4,13,0.441551,0.414524,0.636874,0.62426,-0.0270274,0.499813,0.434206,-0.0656061
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,universality,kmeans,3,ok,3,0,0.454045,0.377093,0.520912,0.498617,-0.076952,0.454045,0.377093,-0.076952
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,universality,gmm_full,3,ok,3,0,0.770783,0.435062,0.749516,0.609344,-0.335721,0.770783,0.435062,-0.335721
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,universality,gmm_diag,3,ok,3,0,0.50655,0.350625,0.520378,0.515309,-0.155924,0.50655,0.350625,-0.155924
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,universality,agglomerative_ward,3,ok,3,0,0.511573,0.286881,0.513825,0.477817,-0.224692,0.511573,0.286881,-0.224692
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,universality,agglomerative_average,3,ok,3,0,0.447787,0.204769,0.552303,0.420219,-0.243018,0.447787,0.204769,-0.243018
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,universality,agglomerative_complete,3,ok,3,0,0.18346,0.0642947,0.224217,0.21367,-0.119165,0.18346,0.0642947,-0.119165
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,universality,spectral_nearest,3,ok,3,0,0.294073,0.357627,0.485361,0.562477,0.0635539,0.294073,0.357627,0.0635539
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,universality,spectral_rbf,3,ok,3,0,-0.0221481,0.000932409,0.0195408,0.0384268,0.0230805,-0.0221481,0.000932409,0.0230805
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,kmeans,5,ok,5,0,0.368639,0.465874,0.501287,0.603028,0.0972349,0.368639,0.465874,0.0972349
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,gmm_full,5,ok,5,0,0.589579,0.61712,0.689719,0.717573,0.0275414,0.589579,0.61712,0.0275414
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,gmm_diag,5,ok,5,0,0.391599,0.495597,0.552578,0.650882,0.103998,0.391599,0.495597,0.103998
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,agglomerative_ward,5,ok,5,0,0.35796,0.402356,0.48847,0.572243,0.0443956,0.35796,0.402356,0.0443956
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,agglomerative_average,5,ok,5,0,0.500208,0.286472,0.51285,0.472589,-0.213736,0.500208,0.286472,-0.213736
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,agglomerative_complete,5,ok,5,0,0.384967,0.466154,0.48976,0.604514,0.081187,0.384967,0.466154,0.081187
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,spectral_nearest,5,ok,5,0,0.322274,0.354959,0.461526,0.546914,0.0326858,0.322274,0.354959,0.0326858
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,microscopic_system,spectral_rbf,5,ok,5,0,0.314576,0.334563,0.50751,0.550826,0.0199878,0.314576,0.334563,0.0199878
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,3,variable_density,hdbscan,,ok,2,7,0.472226,0.209969,0.577809,0.438354,-0.262256,0.517089,0.213595,-0.303495
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,kmeans,3,ok,3,0,0.467999,0.428211,0.605726,0.573689,-0.0397879,0.467999,0.428211,-0.0397879
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,gmm_full,3,ok,3,0,0.429502,0.221309,0.615734,0.471844,-0.208193,0.429502,0.221309,-0.208193
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,gmm_diag,3,ok,3,0,0.352552,0.356185,0.597005,0.582878,0.00363262,0.352552,0.356185,0.00363262
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,agglomerative_ward,3,ok,3,0,0.602591,0.304604,0.622699,0.529634,-0.297987,0.602591,0.304604,-0.297987
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,agglomerative_average,3,ok,3,0,0.602591,0.304604,0.622699,0.529634,-0.297987,0.602591,0.304604,-0.297987
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,agglomerative_complete,3,ok,3,0,0.289455,0.299703,0.389613,0.470825,0.0102477,0.289455,0.299703,0.0102477
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,spectral_nearest,3,ok,3,0,0.380576,0.42458,0.588568,0.583895,0.0440039,0.380576,0.42458,0.0440039
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,universality,spectral_rbf,3,ok,3,0,0.643521,0.335466,0.651545,0.551879,-0.308055,0.643521,0.335466,-0.308055
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,kmeans,5,ok,5,0,0.324908,0.499984,0.523127,0.609182,0.175076,0.324908,0.499984,0.175076
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,gmm_full,5,ok,5,0,0.339563,0.625262,0.589059,0.717571,0.285698,0.339563,0.625262,0.285698
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,gmm_diag,5,ok,5,0,0.401392,0.445754,0.554326,0.612478,0.0443616,0.401392,0.445754,0.0443616
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,agglomerative_ward,5,ok,5,0,0.307656,0.495662,0.49965,0.602254,0.188006,0.307656,0.495662,0.188006
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,agglomerative_average,5,ok,5,0,0.389761,0.441592,0.545175,0.61617,0.0518319,0.389761,0.441592,0.0518319
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,agglomerative_complete,5,ok,5,0,0.440914,0.47941,0.564643,0.62785,0.0384962,0.440914,0.47941,0.0384962
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,spectral_nearest,5,ok,5,0,0.314535,0.490853,0.513701,0.603006,0.176318,0.314535,0.490853,0.176318
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,microscopic_system,spectral_rbf,5,ok,5,0,0.33475,0.449677,0.5278,0.585496,0.114927,0.33475,0.449677,0.114927
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,3,variable_density,hdbscan,,ok,2,0,0.538283,0.207171,0.68989,0.474351,-0.331112,0.538283,0.207171,-0.331112
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,kmeans,2,ok,2,0,0.198597,0.264546,0.230467,0.325725,0.065949,0.198597,0.264546,0.065949
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,gmm_full,2,ok,2,0,-0.0855278,0.0130858,0.0689126,0.0886542,0.0986136,-0.0855278,0.0130858,0.0986136
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,gmm_diag,2,ok,2,0,-0.085455,0.174764,0.133486,0.309903,0.260219,-0.085455,0.174764,0.260219
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,agglomerative_ward,2,ok,2,0,0.343117,0.107521,0.197665,0.225453,-0.235596,0.343117,0.107521,-0.235596
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,agglomerative_average,2,ok,2,0,-0.0234912,0.00096758,0.01664,0.0358754,0.0244588,-0.0234912,0.00096758,0.0244588
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,agglomerative_complete,2,ok,2,0,-0.0304748,0.00195141,0.0214895,0.0474136,0.0324262,-0.0304748,0.00195141,0.0324262
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,spectral_nearest,2,ok,2,0,0.350565,0.285321,0.298356,0.3693,-0.0652438,0.350565,0.285321,-0.0652438
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,universality,spectral_rbf,2,ok,2,0,-0.0234912,0.00096758,0.01664,0.0358754,0.0244588,-0.0234912,0.00096758,0.0244588
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,kmeans,4,ok,4,0,0.153482,0.324823,0.215373,0.450943,0.171341,0.153482,0.324823,0.171341
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,gmm_full,4,ok,4,0,0.390288,0.435098,0.46522,0.515542,0.0448104,0.390288,0.435098,0.0448104
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,gmm_diag,4,ok,4,0,0.166895,0.286042,0.225617,0.414965,0.119147,0.166895,0.286042,0.119147
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,agglomerative_ward,4,ok,4,0,0.112985,0.234593,0.172611,0.402395,0.121608,0.112985,0.234593,0.121608
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,agglomerative_average,4,ok,4,0,-0.0406708,0.0037513,0.0588896,0.077853,0.0444221,-0.0406708,0.0037513,0.0444221
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,agglomerative_complete,4,ok,4,0,0.101442,0.259555,0.219664,0.410039,0.158112,0.101442,0.259555,0.158112
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,2,microscopic_system,spectral_nearest,4,ok,4,0,0.169271,0.322603,0.244659,0.430595,0.153332,0.169271,0.322603,0.153332
